시군구,구,동,본번,부번,좌표X,좌표Y
서울특별시 동대문구 제기동,동대문구,제기동,1213,0,127.03790618040121,37.591004198735
서울특별시 동대문구 제기동,동대문구,제기동,1158,25,127.03342152852858,37.579972109658975
서울특별시 동대문구 제기동,동대문구,제기동,252,0,127.03480914156249,37.58266359887899
서울특별시 동대문구 제기동,동대문구,제기동,1158,10,127.03273255019145,37.57967193998037
서울특별시 동대문구 제기동,동대문구,제기동,1212,0,127.03921361524569,37.58838639495241
서울특별시 동대문구 제기동,동대문구,제기동,892,66,127.0356155389254,37.580476502020616
서울특별시 동대문구 제기동,동대문구,제기동,120,10,127.0399705381756,37.58686607310324
서울특별시 동대문구 청량리동,동대문구,청량리동,425,0,127.04452858285393,37.58608155144838
서울특별시 동대문구 청량리동,동대문구,청량리동,235,1,127.0470161981888,37.583035559788755
서울특별시 동대문구 청량리동,동대문구,청량리동,949,0,127.04100649317972,37.59523459011219
서울특별시 동대문구 청량리동,동대문구,청량리동,205,755,127.04106743230491,37.590845277102865
서울특별시 동대문구 청량리동,동대문구,청량리동,60,0,127.04763487332345,37.587481569914615
서울특별시 동대문구 청량리동,동대문구,청량리동,234,2,127.04569540773153,37.58418420740103
서울특별시 동대문구 청량리동,동대문구,청량리동,738,0,127.044375656061,37.581439026855776
서울특별시 동대문구 청량리동,동대문구,청량리동,212,0,127.04625196249872,37.585790744654915
서울특별시 동대문구 회기동,동대문구,회기동,65,81,127.05390895790418,37.58952446347052
서울특별시 동대문구 회기동,동대문구,회기동,67,3,127.05367621077043,37.58866730493333
서울특별시 동대문구 회기동,동대문구,회기동,346,18,127.05611016676248,37.59079464635395
서울특별시 동대문구 회기동,동대문구,회기동,65,0,127.0515604419329,37.59016453317535
서울특별시 동대문구 회기동,동대문구,회기동,347,7,127.05551064642246,37.59065718831308
서울특별시 동대문구 휘경동,동대문구,휘경동,115,0,127.06730160468163,37.59271100372141
서울특별시 동대문구 휘경동,동대문구,휘경동,117,0,127.06619316270715,37.59242751775799
서울특별시 동대문구 휘경동,동대문구,휘경동,366,0,127.06853043719151,37.5878392190005
서울특별시 동대문구 휘경동,동대문구,휘경동,78,0,127.0639575942124,37.59118443615784
서울특별시 동대문구 휘경동,동대문구,휘경동,109,0,127.06381772556904,37.59185992879909
서울특별시 동대문구 휘경동,동대문구,휘경동,49,5,127.0709735934947,37.5844861003627
서울특별시 동대문구 휘경동,동대문구,휘경동,108,4,127.06605885943297,37.592147606845536
서울특별시 동대문구 휘경동,동대문구,휘경동,57,0,127.07188689536447,37.58322753006731
서울특별시 동대문구 휘경동,동대문구,휘경동,363,0,127.05508241369773,37.58648234246585
서울특별시 동대문구 휘경동,동대문구,휘경동,264,2,127.06060101657252,37.58989207700435
서울특별시 동대문구 휘경동,동대문구,휘경동,43,66,127.06661483161982,37.58417273290896
서울특별시 동대문구 휘경동,동대문구,휘경동,365,0,127.0734291,37.5818757
서울특별시 동대문구 휘경동,동대문구,휘경동,52,0,127.0742104,37.58168
서울특별시 동작구 노량진동,동작구,노량진동,325,0,126.9439718,37.5075289
서울특별시 동작구 대방동,동작구,대방동,509,0,126.9231264,37.4985351
서울특별시 동작구 대방동,동작구,대방동,41,0,126.93323,37.51196
서울특별시 동작구 동작동,동작구,동작동,333,0,126.9801633,37.4942151
서울특별시 동작구 본동,동작구,본동,484,0,126.9545986,37.5098847
서울특별시 동작구 본동,동작구,본동,148,2,126.951985017,37.511641432
서울특별시 동작구 본동,동작구,본동,494,0,126.9514157,37.5136882
서울특별시 동작구 본동,동작구,본동,150,0,126.9529795,37.5121972
서울특별시 동작구 사당동,동작구,사당동,1143,0,126.965263,37.48705
서울특별시 동작구 사당동,동작구,사당동,1139,0,126.9631362,37.4883863
서울특별시 동작구 사당동,동작구,사당동,1154,0,126.9702595,37.4790915
서울특별시 동작구 사당동,동작구,사당동,1137,0,126.9769147,37.4910995
서울특별시 동작구 사당동,동작구,사당동,1157,0,126.9739891,37.489462
서울특별시 동작구 상도동,동작구,상도동,445,0,126.9422939,37.4952643
서울특별시 동작구 상도동,동작구,상도동,431,0,126.9547179,37.4992699
서울특별시 동대문구 휘경동,동대문구,휘경동,106,0,127.06536963638685,37.591847626751026
서울특별시 동대문구 휘경동,동대문구,휘경동,369,0,127.05752521158293,37.58902430795858
서울특별시 동작구 노량진동,동작구,노량진동,324,0,126.94953372122995,37.5076289803758
서울특별시 동작구 노량진동,동작구,노량진동,227,5,126.94171486919244,37.5077004467147
서울특별시 동작구 노량진동,동작구,노량진동,57,1,126.94169990367784,37.512747958014266
서울특별시 동작구 노량진동,동작구,노량진동,315,13,126.93843076911809,37.50657621334043
서울특별시 동작구 노량진동,동작구,노량진동,330,0,126.94521792338938,37.51135842247968
서울특별시 동작구 노량진동,동작구,노량진동,314,86,126.93734266967392,37.506832428081985
서울특별시 동작구 노량진동,동작구,노량진동,332,0,126.9436759085814,37.510260531477705
서울특별시 동작구 노량진동,동작구,노량진동,323,0,126.94685508504533,37.51030250293868
서울특별시 동작구 노량진동,동작구,노량진동,228,7,126.94139011822192,37.507248234196446
서울특별시 동작구 노량진동,동작구,노량진동,314,37,126.93814758299203,37.50661993440775
서울특별시 동작구 노량진동,동작구,노량진동,331,0,126.94823233280876,37.50765896266357
서울특별시 동작구 대방동,동작구,대방동,99,1,126.92913128261098,37.51388668004896
서울특별시 동작구 대방동,동작구,대방동,512,0,126.9253019395237,37.51155163300944
서울특별시 동작구 대방동,동작구,대방동,381,35,126.92372487589024,37.504747743701486
서울특별시 동작구 대방동,동작구,대방동,393,26,126.92859342208541,37.501319207243945
서울특별시 동작구 대방동,동작구,대방동,375,16,126.92747241676751,37.502927204099095
서울특별시 동작구 대방동,동작구,대방동,501,0,126.92449742126183,37.50580609425891
서울특별시 동작구 대방동,동작구,대방동,375,22,126.9269064730845,37.50296051392315
서울특별시 동작구 대방동,동작구,대방동,508,0,126.92954802200074,37.51265383991935
서울특별시 동작구 대방동,동작구,대방동,507,0,126.93134062164516,37.512022523138704
서울특별시 동작구 대방동,동작구,대방동,502,0,126.93026949942897,37.51300884988426
서울특별시 동작구 대방동,동작구,대방동,516,0,126.9287360813418,37.513776606952455
서울특별시 동작구 대방동,동작구,대방동,11,1,126.9324360799302,37.50781847071713
서울특별시 동작구 대방동,동작구,대방동,43,9,126.93365087306668,37.51176321706582
서울특별시 동작구 대방동,동작구,대방동,385,11,126.92265327403192,37.50432788809879
서울특별시 동작구 대방동,동작구,대방동,500,0,126.924526037133,37.50944770233923
서울특별시 동작구 대방동,동작구,대방동,375,14,126.92772137955441,37.50291939695681
서울특별시 동작구 대방동,동작구,대방동,393,71,126.92767145638554,37.50056661944764
서울특별시 동작구 대방동,동작구,대방동,510,0,126.92727568857939,37.51386868346418
서울특별시 동작구 대방동,동작구,대방동,383,17,126.92305848906824,37.50606948104324
서울특별시 동작구 대방동,동작구,대방동,515,0,126.92894799242464,37.51269600812729
서울특별시 동작구 대방동,동작구,대방동,505,0,126.92939989234696,37.51427555971805
서울특별시 동작구 대방동,동작구,대방동,503,0,126.93041745702088,37.50991792168347
서울특별시 동작구 대방동,동작구,대방동,394,2,126.92761956992308,37.49995344673389
서울특별시 동작구 대방동,동작구,대방동,391,225,126.92632072975297,37.50262416956009
서울특별시 동작구 대방동,동작구,대방동,504,0,126.92857464756905,37.514172421306434
서울특별시 동작구 대방동,동작구,대방동,506,0,126.93114612273706,37.51081377311981
서울특별시 동작구 동작동,동작구,동작동,331,0,126.97883460339551,37.49351144254037
서울특별시 동작구 동작동,동작구,동작동,332,0,126.98130694964972,37.497515338132764
서울특별시 동작구 동작동,동작구,동작동,329,0,126.9809591272593,37.49709918599943
서울특별시 동작구 본동,동작구,본동,492,0,126.94986606975446,37.510136294122866
서울특별시 동작구 본동,동작구,본동,481,0,126.95148404273534,37.51014381873554
서울특별시 동작구 본동,동작구,본동,487,0,126.94912613592336,37.5092044506266
서울특별시 동작구 사당동,동작구,사당동,1151,0,126.96643700453504,37.48227024296172
서울특별시 동작구 사당동,동작구,사당동,1051,6,126.97151517158026,37.475893412265144
서울특별시 동작구 사당동,동작구,사당동,1136,0,126.9774418772209,37.48882724113904
서울특별시 동작구 사당동,동작구,사당동,1134,0,126.96712954089125,37.488276417471454
서울특별시 동작구 사당동,동작구,사당동,1135,0,126.9677465505027,37.4874048812341
서울특별시 동작구 사당동,동작구,사당동,1152,0,126.96181857341074,37.485935852758814
서울특별시 동작구 사당동,동작구,사당동,105,0,126.97629378489964,37.488010934653474
서울특별시 동작구 사당동,동작구,사당동,212,3,126.96724228779674,37.48673560312577
서울특별시 동작구 사당동,동작구,사당동,278,8,126.97104164231504,37.48210166244301
서울특별시 동작구 사당동,동작구,사당동,449,28,126.9715414835568,37.47697516221583
서울특별시 동작구 사당동,동작구,사당동,169,8,126.97314201100383,37.48742005184073
서울특별시 동작구 사당동,동작구,사당동,1155,0,126.97497865071725,37.49328705659667
서울특별시 동작구 사당동,동작구,사당동,1147,0,126.96838354891752,37.48690298854869
서울특별시 동작구 사당동,동작구,사당동,235,76,126.96751684676893,37.48311337860484
서울특별시 동작구 사당동,동작구,사당동,1131,0,126.9712531161262,37.48579818122229
서울특별시 동작구 사당동,동작구,사당동,64,128,126.978696907817,37.49053635318878
서울특별시 동작구 사당동,동작구,사당동,238,6,126.96618039402475,37.48177333627959
서울특별시 동작구 사당동,동작구,사당동,1132,0,126.97160137135094,37.490955509414384
서울특별시 동작구 사당동,동작구,사당동,1141,0,126.97371012806875,37.478994874748835
서울특별시 동작구 사당동,동작구,사당동,1158,0,126.96541281004264,37.48949450884228
서울특별시 동작구 사당동,동작구,사당동,1149,0,126.97161554014626,37.49054996166205
서울특별시 동작구 사당동,동작구,사당동,1145,0,126.96340465798653,37.491910057226995
서울특별시 동작구 사당동,동작구,사당동,206,127,126.96676267724608,37.48737340388187
서울특별시 동작구 사당동,동작구,사당동,1140,0,126.97995737024631,37.49310176567493
서울특별시 동작구 사당동,동작구,사당동,205,0,126.96594620731335,37.48607175977102
서울특별시 동작구 사당동,동작구,사당동,180,26,126.96958477660569,37.49138813800857
서울특별시 동작구 사당동,동작구,사당동,1133,0,126.9691901845155,37.489601676884654
서울특별시 동작구 사당동,동작구,사당동,1016,42,126.97797969306394,37.48143847375944
서울특별시 동작구 사당동,동작구,사당동,1037,9,126.97764148355044,37.478029838348284
서울특별시 동작구 사당동,동작구,사당동,1150,0,126.96888087349511,37.477368844413036
서울특별시 동작구 사당동,동작구,사당동,1138,0,126.96551376055106,37.486439361158446
서울특별시 동작구 사당동,동작구,사당동,43,71,126.97937333918232,37.492495283426656
서울특별시 동작구 사당동,동작구,사당동,303,109,126.97009526367242,37.476770385776476
서울특별시 동작구 사당동,동작구,사당동,1156,0,126.97214464500613,37.48609060263107
서울특별시 동작구 사당동,동작구,사당동,147,29,126.98030024446838,37.484432204004804
서울특별시 동작구 사당동,동작구,사당동,196,0,126.96482133719726,37.48995152350156
서울특별시 동작구 사당동,동작구,사당동,240,15,126.96925047027997,37.48267951320734
서울특별시 동작구 사당동,동작구,사당동,428,3,126.97625797489206,37.48017796412547
서울특별시 동작구 사당동,동작구,사당동,1142,0,126.96932200291691,37.48056164005295
